date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:46	12584/12584	---M--	200	added ('OK')	image/jpeg	etag:%22b4b5ed163b36d91:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/atencion-telefonica.jpg	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/atencion-telefonica.jpg	(from https://pagomiscuentas.com/contacto)
17:27:46	14673/14673	---M--	200	added ('OK')	image/jpeg	etag:%2238a4706f3b36d91:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/respuestas-por-mail.jpg	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/respuestas-por-mail.jpg	(from https://pagomiscuentas.com/contacto)
17:27:47	9179/9179	---M--	200	added ('OK')	image/jpeg	etag:%2245e2db823c36d91:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/seccion-ayuda.jpg	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/seccion-ayuda.jpg	(from https://pagomiscuentas.com/contacto)
17:27:50	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:27:43%20GMT	https://pagomiscuentas.com/node/7	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/7.8a.delayed	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:50	76925/76925	---M-Z	200	added ('OK')	text/css	etag:%22ea77454039c5d91:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_ikK6MD8MXJCecPOBCmAR4LDmGh49xkxfJoRT71gEwzg.css	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_ikK6MD8MXJCecPOBCmAR4LDmGh49xkxfJoRT71gEwzg.css	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:50	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://pagomiscuentas.com/problemas-al-acceder	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/problemas-al-acceder.8c.delayed	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:50	21652/21652	---M-Z	200	added ('OK')	text/html	etag:%22a5bb789db97d91:0%22	https://pagomiscuentas.com/problemas-al-acceder	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/problemas-al-acceder.html	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:50	3802/3802	---M--	200	added ('OK')	image/png	etag:%22112f2d61753ed51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/pf-icono_problemas-ingresar_copia.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/pf-icono_problemas-ingresar_copia.png	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://pagomiscuentas.com/dudas-con-mis-pagos	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/dudas-con-mis-pagos	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:51	25048/25048	---M-Z	200	added ('OK')	text/html	etag:%2220265717d897d91:0%22	https://pagomiscuentas.com/dudas-con-mis-pagos	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/dudas-con-mis-pagos.html	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:51	2827/2827	---M--	200	added ('OK')	image/png	etag:%2210d677a9733ed51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/pf-icono_pago.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/pf-icono_pago.png	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://pagomiscuentas.com/registro	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/registro	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:52	21531/21531	---M-Z	200	added ('OK')	text/html	etag:%22f458e259da97d91:0%22	https://pagomiscuentas.com/registro	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/registro.html	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:52	3163/3163	---M--	200	added ('OK')	image/png	etag:%227b68cd99763ed51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/pf-icono_registro.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/pf-icono_registro.png	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:53	2216/2216	---M-Z	200	added ('OK')	application/javascript	etag:%22a58d235e51f0d71:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/js/js_fWJh__iNuSEKqPOHN_8ppgpT7U05boyXw9UoZhLZ004.js	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/js/js_fWJh__iNuSEKqPOHN_8ppgpT7U05boyXw9UoZhLZ004.js	(from https://pagomiscuentas.com/preguntas-frecuentes)
17:27:56	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:27:50%20GMT	https://pagomiscuentas.com/node/11	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/11.96.delayed	(from https://pagomiscuentas.com/proteccion-de-datos-personales)
17:27:58	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:27:52%20GMT	https://pagomiscuentas.com/node/19	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/19.97.delayed	(from https://pagomiscuentas.com/politica-de-privacidad)
17:28:01	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:27:55%20GMT	https://pagomiscuentas.com/node/6	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/6.98.delayed	(from https://pagomiscuentas.com/terminos-y-condiciones)
17:28:03	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:27:57%20GMT	https://pagomiscuentas.com/node/82	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/82.99.delayed	(from https://pagomiscuentas.com/problemas-al-acceder)
17:28:03	92916/92916	---M-Z	200	added ('OK')	text/css	etag:%22aa16773d897d91:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css	(from https://pagomiscuentas.com/problemas-al-acceder)
17:28:04	2126/2126	---M--	200	added ('OK')	image/png	etag:%2281a32e767c20d51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_pago-05_0.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_pago-05_0.png	(from https://pagomiscuentas.com/problemas-al-acceder)
17:28:04	2354/2354	---M--	200	added ('OK')	image/png	etag:%22cb7392f4e838d51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_registro_.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_registro_.png	(from https://pagomiscuentas.com/problemas-al-acceder)
17:28:04	19163/19163	---M-Z	200	added ('OK')	application/javascript	etag:%22cf75cca7f7a1d81:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/js/js_sMk-P40QT31UC1wsKI2A0uRp8t_T0dKpPk9a81dVf4I.js	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/js/js_sMk-P40QT31UC1wsKI2A0uRp8t_T0dKpPk9a81dVf4I.js	(from https://pagomiscuentas.com/problemas-al-acceder)
17:28:07	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:28:00%20GMT	https://pagomiscuentas.com/node/83	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/83.9e.delayed	(from https://pagomiscuentas.com/dudas-con-mis-pagos)
17:28:07	3211/3211	---M--	200	added ('OK')	image/png	etag:%2284475f37b20d51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_problemas-ingresar_2.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_problemas-ingresar_2.png	(from https://pagomiscuentas.com/dudas-con-mis-pagos)
17:28:10	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2020:28:04%20GMT	https://pagomiscuentas.com/node/81	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/node/81.a0.delayed	(from https://pagomiscuentas.com/registro)
17:28:10	3211/3211	---M--	200	added ('OK')	image/png	etag:%2232295117920d51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_problemas-ingresar.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_problemas-ingresar.png	(from https://pagomiscuentas.com/registro)
17:28:11	2126/2126	---M--	200	added ('OK')	image/png	etag:%22f4a1b0117a20d51:0%22	https://pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_pago-05.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/pagomiscuentas.com/files/iconos_pago-05.png	(from https://pagomiscuentas.com/registro)
17:28:11	178/178	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:11	101/101	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:12	110/110	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:12	111/111	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:12	105/105	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:13	120/120	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:13	119/119	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:13	4369/4369	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:14	4369/4369	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:14	4369/4369	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:14	4369/4369	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:15	4369/4369	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
17:28:15	180/180	---M--	200	added ('OK')	image/png	etag:%22075d3b34f7fd31:0%22	https://pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/Pago%20mis%20cuentas/pagomiscuentas.com/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://pagomiscuentas.com/sites/pagomiscuentas.com/files/css/css_KxYHPe2VTA0PmbyAXj0gT30mZE4NsIMQbjqNxYzkTCM.css)
